id,image,city,name,description
374,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/76.jpg,chittorgarh,jain temples,the fort of chittor has six jain temples contained within its walls. the largest among them is the temple of bhagawan adinatha which has 52 &lsquo;devkulikas&rsquo;.
375,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/77.jpg,chittorgarh,kalika mata temple,"built in 8th century ad, this ancient structure was initially constructed to worship the sun god. in the 14th century, the temple was dedicated to goddess kali, the symbol of power and valour."
376,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/78.jpg,chittorgarh,tulja bhavani temple,"tulja bhavani temple, an architectural wonder, is a hindu temple of the goddess durga, built in the 16th century by banvir. legend says that it is named after banvir who donated various ornaments (tula dan) equaling his weight for relief funds."
377,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/79.jpg,chittorgarh,gaumukh reservoir,gaumukh reservoir is a deep tank that is fed by a spring. the spring emerges from a rock formation resembling a gaumukh or &lsquo;cow&rsquo;s mouth&rsquo;. the tank is considered sacred by the locals.
378,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/80.jpg,chittorgarh,ratan singh palace,"the winter palace of the royal family, it overlooks a small lake. although fairly rundown now, it is an interesting place to explore and attracts many tourists."
379,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/81.jpg,chittorgarh,rana kumbha palace,"a ruined edifice of great historical and architectural interest, this is one of the most massive monuments in the fort of chittor. the palace is believed to have underground cellars where rani padmini and other women committed &lsquo;jauhar&rsquo; (self-immolation)."
380,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/82.jpg,chittorgarh,kumbha shyam temple,"the temple was constructed during the rule of rana kumbha and is built in the indo-aryan style popular in those times. it bears a strong connection to the mystic poetess meerabai, a zealous devotee of krishna&rsquo;s. she was the wife of prince bhojraj."
381,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/83.jpg,chittorgarh,meerabai temple,"meerabai, an ardent devotee of lord krishna&rsquo;s, worshipped him at this temple. the structure is designed in the classic north indian style of temples. it rises from a raised plinth and its conical roof can be seen from far. the temple houses a beautiful shrine surrounded by an open porch with four small pavilions in four corners."
382,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/NA537.jpg,chittorgarh,nagari,"nagari is a village situated 18 km north of chittorgarh, on the banks of river berach. in the ancient era, it was known as majhimika or madhyamika .according to the inscription found in barli, near ajmer; in 443 bc, this town was named as majhimika. it was a flourishing town from the mauryan period, and remained so up to the gupta period. the excavations found here are surrounded by many interesting facts and show the signs of strong hindu and buddhist influence. a large number of punch marked coins, along with other old coins were also found in the excavations. in the first century, nagari was ruled by the sibi tribes. the coins of the sibi tribe found here have the legend &lsquo;majhamikaya sibi janapadasa&rsquo;. the sibi tribes were probably defeated by yavans (greeks). patanjali, the contemporary of pushyamitra sunga, has mentioned in his mahabhashya, about the attack of the yavans (greeks) on madhyamika in 150 bc. after then, nagari came under the influence of the western kshatrapa in the 2nd century. in the 3rd century, nagari was ruled by the malavas. later, it was conquered by the huna king. major tourist attractions in nagari include the ancient shiva temple, hathiyon ka bara, and ubhdivat or the prakash stambh."
383,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/CH536.jpg,chittorgarh,bhainsrorgarh fort,"bhainsrorgarh fort is perched on a steep slate ridge, about 200 feet high, surrounded by the chambal and brahmani rivers. it is located 235 kilometers north-east of udaipur and 50 kilometers south of kota. upon seeing this grand fort and its fascinating beauty, british historian colonel james todd once said that if he was offered a jagir (estate) in rajasthan and given the option to choose, it would be bhainsogarh. this fort has a remarkable history, it was built by rawat lal singh-ii son of rawat kesari singh of salumber. bhainsrorgarh was granted to lalsingh as jangeer by maharana jagat singh ii of mewar in 1741 ad. and there are various legends about this place. but, there is no accurate information about who built the fort and exactly when it was built. however, the bhainsrorgarh fort is believed to be built in the 2nd century and there are several folklores about who built the fort. it passed through the hands of several clans before becoming a part of the mewar kingdom. it is believed that allauddin khilji also attacked this fort and destroyed all the old temples and buildings, that&rsquo;s why the older history of this fort still remains unknown. bhainsrorgarh fort has now been converted into a luxury heritage hotel by the erstwhile royal family. surrounded by rivers on three sides and nestled among the aravali ranges and dense forests, the beauty of this fort attracts tourists from all over the world."
384,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/destinations/CHbaroli.jpg,chittorgarh,temples of baroli - rawatbhata,"the ancient temples of baroli, a wonderful example of hindu architecture, was built by the huna rulers in the 9th century, and is located on the confluence of brahmani and chambal rivers in rawatbhata which is at a distance of 115 km from chittorgarh district. the main temple in these is the ghatseshwar mahadev temple, apart from which there are 9 temples within the temple complex. the shringar chauri built opposite to the ghateshwar mahadev temple is the premise of the marriage ceremony of ruler allaat of mewar and huna princess hariyadevi. through this marriage, a connection between the guilla and the hunas was established."
385,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/destinations/CHjaimal.jpg,chittorgarh,jaimal and patta&rsquo;s palace,"located inside the the chittorgarh fort, jaimal and patta&rsquo;s palace is a symbol of the bravery and gallantry of the rajputs. according to historian gaurishankar hirachand ojha, in 1567, as akbar&rsquo;s giant army surrounded the fort of chittorgarh with an intention to attack the kingdom, the chieftains of maharana uday singh (ruler of the mewar dynasty, presently chittorgarh) unanimously decided that it was wise at the moment to send maharana's family to the hills in the company of some warlords. following this, the responsibility of protecting the fort was given to rathod jaimal and sisodia patta. in the war, jaimal and patta sacrificed their lives while exhibiting extraordinary valour. impressed by their fearlessness, akbar himself ordered the construction of figures of the two brave hearts sitting on their elephant outside the agra fort. the statues were later removed by aurangzeb. in the chittorgarh fort, where jaimal and patta had lost their lives, one can find a cenotaph made in their honour."
386,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/destinations/bhamasha.jpg,chittorgarh,bhamashah ki haveli,"chittorgarh is a city that resonates with rajputana pride, passion, and bravery. full of forts and palaces that let you travel back to the past, chittorgarh has a number of places of interest that can satisfy a traveler&rsquo;s soul. one of the lesser known places in the city, bhamashah ki haveli elicits a sense of former grandeur that well befits the person it was made for. bhamashah has held quite an important place in rajput history, being one of the most well-known ministers to maharana pratap. he and his brother tarachand are well known as warriors of great acumen, having fought a number of battles under maharanapratap, including the one at haldighati. infact maharana pratap ran out of funds for his fight against the mughals, when bhamashah and tarachand gave him their own wealth. located in front of the topkhana in chittorgarh, the haveli has been maintained by the archeological survey of india. surrounded by custard apple trees, there is also a mahadev temple near the haveli, and right behind are the moti bazaar and nagina bazaar as well. at the entrance, you are greeted by a pillared verandah which was most likely used as a place to meet the common folk and guests. venturing further inside, you can glimpse a number of rooms that rise up to three floors at places. the location of the haveli is such that it doesn&rsquo;t see a lot of footfall, but it is one place that is definitely worth a visit the next time you are in chittorgarh."
387,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/84.jpg,chittorgarh,feed fish at gaumukh reservoir,"a trip to chittorgarh cannot be completed without feeding fish at the gaumukh reservoir. a deep tank filled by a spring coming from an opening in the rocks shaped like a gaumukh or 'cow&rsquo;s mouth', it is considered to be sacred spot."
388,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/57.jpg,bundi,sukh mahal,"sukh mahal, a small, two-storied palace was a summer retreat of past rulers. today, it is quite famous for being the place where kipling wrote &lsquo;kim&rsquo;. many credit the palace as a having played muse to the renowned novel. in fact, part of a movie based on the novel was even shot here."
389,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/58.jpg,bundi,kshar bag,"located near the chhatra vilas garden, kshar bag, sometimes known as saar bagh, houses the memorial cenotaphs of the royal family of the bundi state. it is located on the shikar burgh jait sagar road."
390,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/59.jpg,bundi,raniji ki baori,"raniji ki baori, also known as 'queen's stepwell', is a famous stepwell built in 1699 by rani nathavati ji, the younger queen of the ruling king rao raja anirudh singh of bundi. this multi-storied stepwell displays excellent carvings of gajraj with his trunk turned inwards, giving the impression of having drunk from the baori on its pillars. its high arched gate gives it an inviting appearance."
391,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/60.jpg,bundi,dabhai kund,"shaped like an inverted pyramid, the dabhai kund, also known as jail kund, is the largest of its kind in bundi. the fantastic carvings on the steps that lead to the water alone are reason enough to warrant a visit."
392,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/61.jpg,bundi,nagar sagar kund,"located outside the chauhan gate, the nagar sagar kund, a set of twin step wells, was constructed to provide water during times of famine."
393,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/62.jpg,bundi,taragarh fort,"built in 1345, taragarh is one of the most impressive structures in bundi. while it may be a bit ramshackle and strewn with overgrown vegetation, the palace grounds are a great place for a leisurely stroll. with its curved roofs topping pavilions, excess of temple columns and elephant and lotus motifs, the palace is a tribute to rajput style."
394,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/63.jpg,bundi,84 pillared cenotaph,"as the name suggests, the 84 pillared cenotaph is a structure supported by 84 columns. commissioned by rao anirudh, the maharaja of bundi, this cenotaph is a tribute to his beloved wet nurse, deva, who he loved dearly. a popular tourist attraction, this impressive structure is decorated with carvings of deer, elephants and apsaras."
395,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/64.jpg,bundi,lake jait sagar,"located close to the taragarh fort, this picturesque lake is surrounded by hills and covered with pretty lotus flowers that bloom during winter and monsoon."
396,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/65.jpg,bundi,lake nawal sagar,nawal sagar lake is an artificial lake that is a major tourist attraction and can even be seen from the taragarh fort. there is a half-submerged temple dedicated to lord varun dev in its centre. what makes the lake unique is that one can see the reflection of nearby palaces and forts in its waters.
397,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/66.jpg,bundi,lake kanak sagar,about 67 kilometres from the town of bundi lies this wonderful flat lake. there is also a town named after the lake. one can spot several migratory birds here such as bar headed goose and demoille cranes all through the year.
398,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/67.jpg,bundi,ramgarh vishdhari sanctuary,"ramgarh vishdhari wildlife sanctuary is located 45 kilometres from bundi on the bundi-nainwa road. covering an area of 252 sq. km., this sanctuary is home to a variety of flora and fauna. established in 1982, it forms a buffer for ranthambore national park. the best time to visit is between september and may."
399,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/68.jpg,bundi,phool sagar,"a personal property of the descendants of the royal family, this artificial lake gets its name from the palace on its banks. this palace houses an exclusive collection of paintings created by italian prisoners. beautiful gardens surround it and the lake. make sure you obtain special permissions required to explore the palace and its grounds."
400,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/70.jpg,bundi,kajli teej,"a dazzlingly theatrical and lively event, it is held every year in the month of bhadra (july-august). this week-long celebration filled with gaiety and fanfare pays homage to goddess uma by the seekers of marital bliss and love."
401,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/327.jpg,bundi,bundi festival,"the bundi festival, celebrated in the month of kartik (november), is a remarkable cluster of traditional art, culture and craftsmanship and visitors are left charmed by its magnificence."
402,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/69.jpg,bundi,safari on chambal river,"the gods have been very kind to the city of bundi and have blessed it with life-giving water of the chambal river and lots of bright sunshine. a visit to bundi must include a river safari. chambal river runs through deep gorges and high-rise mud walls, gurgling falls and pebbled ruffles."
403,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/35.jpg,bikaner,junagarh fort,"junagarh is an impregnable bastion that holds the distinction of having never been captured. it was constructed in 1588 ad by raja rai singh, one of emperor akbar&rsquo;s most distinguished generals. the fort complex houses some magnificent palaces constructed in red sandstone and marble and visitors can feast their eyes on an attractive assortment of courtyards, balconies, kiosks and windows."
404,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/36.jpg,bikaner,national research centre on camel,the national research centre on camel is 8 kilometres from the city. this camel research and breeding centre is the only one of its kind in asia. the centre is spread out over 2000 acres of semi-arid land and is managed by the government of india.
405,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/37.jpg,bikaner,lalgarh palace and museum,"maharaja ganga singh commissioned the construction of this majestic palace. this architectural marvel is made entirely of red sandstone and was built in 1902 to commemorate his father, maharaja lal singh. the design was conceptualised by sir swinton jacob, who created this oriental fantasy by blending rajputana, islamic and european architecture."
406,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/38.jpg,bikaner,rampuria haveli,"bikaner has several havelis (aristocratic homes), the most famous cluster being the rampuria group of havelis. built of dulmera (red) stone, every aspect of the havelis &ndash; jharokhas (casements), entrances, latticed windows, divankhanas, gumaharias or basements &ndash; is simply exotic. leaves and flowers decorate every jharokha, lending it a pleasant touch. these massive havelis are decorated with golden work of the highest quality. their dankhanas (drawing room) take one back to the mughal and rajput era. one can notice an abundance of victorian influence in their design as well. the wood carvings in rampuria havelies are extremely exquisite. spaced close to each other, the havelis are truly a sight to behold."
407,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/39.jpg,bikaner,ganga government museum,"described as the best museum in the state, the museum contains a rich display of archaeological artefacts from harappa and the early gupta periods. there are separate sections for paintings, arts and craft, woven carpets, clay pottery, ancient coins and rajput weaponry."
408,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/40.jpg,bikaner,laxmi niwas palace,"laxmi niwas palace was the residence of the king of bikaner, maharaja ganga singh. built between 1898 and 1902 by british architect sir samuel swinton jacob, this structure displays an indo-saracenic architectural style. it is now a luxury hotel."
409,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/41.jpg,bikaner,prachina museum,"located in the great junagarh fort, this museum hosts royal costumes, textiles and accessories of rajasthani royalty. the 'poshaks' (garments worn by ladies) are a reminder of the now lost craft of traditional designs, styles and workmanship. the family portraits on display narrate a story about how changing cultural settings influenced the style of immortalising the former rulers."
410,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/43.jpg,bikaner,deshnok karni mata temple,"the karni mata temple at deshnok is a beautiful structure made of stone and marble, inside which resides an image of karni mata. the image is decorated with a &lsquo;mukut&rsquo; (tiara) and garlands. the images of her sisters and the sisters of avad mata give her company on either side. the temple is known the world over for the presence of kabas (rats) that roam freely within the temple precincts."
411,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/44.jpg,bikaner,jain temple bhandasar,"ain temple bhandasar is a 15th century temple dedicated to the 5th tirthankar (a person that has conquered the cycle of life, death and rebirth and paved the path for others to attain nirvana), sumatinathji, and is one of the oldest monuments of bikaner. the temple design includes intricate mirror work, murals and gold leaf paintings. devotees throng to the temple from all corners of the country."
412,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/45.jpg,bikaner,kodamdesar temple,"24 kilometres from bikaner is the kodamdesar temple. kodamdesar bhainru ji was installed by rao bikaji sometime during the first three years of his arrival from jodhpur. this place of worship was initially chosen as the site to lay the foundation of bikaner, but was later shifted to its present location."
413,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/46.jpg,bikaner,shri laxminath temple,"the rulers of bikaner regarded lord laxminathji (lord vishnu) as the real king of bikaner and themselves as his deewans or ministers. this temple, made of marble and red stone, was constructed to enshrine lord laxminath whose throne rests here."
414,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/47.jpg,bikaner,shiv bari temple,"located just 6 kilometres from bikaner, this shiva temple is fortified by a high wall. it was commissioned and built by maharaja doongar singh in the 19th century to commemorate his father maharaja lal singh. the highlights of this red stone temple are beautiful wall paintings, the four-faced black marble shiva statue and a bronze nandi statue facing the shiva-lingam. the temple also houses two large reservoirs of water known as bawaris."
415,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/48.jpg,bikaner,gajner palace and lake,"gajner is an incomparable jewel of the thar. the gajner palace was founded by maharaja gaj singh ji of bikaner in the year 1784, and then completed by the great maharaja ganga singh of bikaner on the banks of the lake. it was meant to serve as a hunting and relaxing lodge for the royal family as well as for visiting guests. it has now been converted into a hotel"
416,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/49.jpg,bikaner,gajner wildlife sanctuary,"barely 32 kilometres from bikaner, on the jaisalmer road, is a lush green forest which is a haven to the nilgai, chinkara, black buck, wild boar, flocks of imperial sand grouse and many other species of migratory birds that make the sprawling forest their winter home."
417,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/50.jpg,bikaner,devi kund,"8 kilometres from bikaner is the royal crematorium. it has several exquisite chhatris (cenotaphs), each dedicated to the memory of a ruler of the bikaji dynasty and situated on the exact spot where each of them was cremated. the chhatri of maharaj surat singh is a fine example of the architecture of that era. devi kund also has cenotaphs of 22 female members of the royal family prior to maharaja gaj sigh ji, who committed sati. there is also one cenotaph of a sata (male sati) of a ruler. maharaja surat singh's chhatri is built entirely in white marble with spectacular rajput paintings on its ceiling."
418,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/51.jpg,bikaner,rajasthan state archives,"visitors to the archives are mostly researchers and academicians who come here to study the ancient administrative records that are preserved here. some of the records date back to the mughal period and include, among others, persian farmans, nishans, manshurs, etc. records created during the administration of the various princely states of rajasthan can also be found here. this exceptional collection is of immense value."
419,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/52.jpg,bikaner,kolayat,"kolayat is an important pilgrimage place for hindus. locals as well as devotees from distant places visit this temple complex every year. history tells the story of kapil muni, the advocate of shankya yoga, who was so mesmerised by the serenity of this place that he interrupted his journey to the northwest and stopped here to carry out a &lsquo;tapasya&rsquo; (penance) for the redemption of the world. the main attractions of the town are its several temples, ghats, the sacred lake and the town market. kolayat is about 50 kilometres from bikaner."
420,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/53.jpg,bikaner,katariasar village,"45 kilometres from bikaner on the jaipur road is a village rich in ethnic, rural and cultural life. in katariasar, one can walk on sand dunes and view the sunset against the desert landscape. the main attraction of this village is its inhabitants, the jasnathjis, who are fire dancers. herds of chinkaras, desert foxes, rabbits, peacocks, parrots and partridges can be spotted here."
421,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/others/B001.jpg,bikaner,jorbeed,"bikaner in rajasthan is one of the best places for birders if they want to spot some vultures. but, drive for about 12 km from the city, and you reach jorbeed. if you are a birder, then jorbeed is your &lsquo;spot of opportunities&rsquo;. jorbeed is one of the best placesto look at raptors. birds like the steppe eagles, griffon vultures, and egyptian vultures are as common as crows in this region. a place you&rsquo;ll certainly have to come to terms with, you will hardly see a single tree here without some or the other raptor resting on it.a visit to jorbeed is all about seeing the largest congregation of eagles and vultures in asia, and if you are lucky, you might even spot the rare yellow-eyed pigeon here as well. with thousands of magnificent raptors dotting the landscape, jorbeed is truly a birder&rsquo;s paradise."
422,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/Horse Ecotourism.jpg,bikaner,horse ecotourism,"the national research centre on equines, bikaner campus has recently taken an initiative to conserve and propagate equines through ecotourism. the campus has now been opened for the indian and foreign tourists. the ambience of thecampus in itself is a big attraction. however, the campus has initiated horse riding, pony riding, tonga riding and buggy riding in the lush green zones of the campus to give nature-talking environment on one hand and a desert point with a traditional hut for the fragrance of the state, the rajasthan, on the other hand. the elite marwari horses, the pride of rajasthan; kathiawari horses, the elegance of gujarat;  zanskari horses, the ponies of ladakh and manipuri horses, the famous polo ponies  along with the french poitou donkey and  white gujarati donkeys constitutes other major attractions. an equine information centre has been developed for the depicting the basic technical details about the horses. the equine harness and implements are also worth seeing. the hydrotherapy pool for the natural treatment of equines is also worth visiting. another beautiful part of the campus is the souvenir shops offering the handicraft items, leather items and traditional  rajasthani dried vegetables for sale. "
423,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/54.jpg,bikaner,kolayat fair,"the kolayat fair has religious as well as entertainment significance. an eagerly-anticipated event, it is celebrated with pomp and gaiety. the scale of the festival is immense and tourists get a chance to see rajasthani culture up close. the festival is also called the &lsquo;kapil muni fair&rsquo; and is held during the month of november (kartik poornima). for devotees, it is an auspicious time to take a holy dip in the kolayat lake as it is believed that a dip here can cleanse them of their sins."
424,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/319.jpg,bikaner,bikaner camel festival,"bikaner camel festival is an annual festival dedicated to the ship of the desert. the celebrations include camel races, camel milking, best breed competition, camel acrobatics and camel beauty pageants. along with these, there's plenty of scope for eating, souvenir-shopping and photography at the festival. other sights to watch out for include the skirt-swirling folk dancers, fire dancers and the spectacular fireworks show that lights up the night sky above the fortified desert city."
425,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/55.jpg,bikaner,shopping,"bikaner is a delight for shoppers. one can shop for mojaris (bikaneri style footwear), rangi dupatta, kundan work, wooden antiques, rasgullas, bhujia, lacquer bangles and carpets. bikaner is also famous for the exquisite works of art made out of camel hide."
426,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/56.jpg,bikaner,wildlife safari in gajner sanctuary,"a visit to the gajner wildlife sanctuary is a must when in bikaner. located barely 32 kilometers away, this undisturbed forest is filled with animals, birds and plants. the sanctuary can be visited by jeeps with the forest officers as guides."
427,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/422.jpg,bikaner,adventuresthan,"when it comes to indulging your adventurous spirit and experiencing an adrenaline rush, nobody does in better than rajasthan. and this time, rajasthan tourism in association with dune adventure sports club brings to you the ultimate desert off-road. so all you adventure lovers, its time to say get, set and go to an experience like never before in bikaner at udc'16, held from 18th-20th of november."
428,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/21.jpg,banswara,anand sagar lake,"this artificial lake, also known as bai talab was constructed by lanchi bai, the rani of maharaval jagmal singh. located in the eastern part of banswara, it is surrounded by holy trees known as 'kalpa vriksha', famous for fulfilling the wishes of visitors. the &lsquo;chattris&rsquo; or cenotaphs of the rulers of the state are also scattered nearby.
"
429,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/22.jpg,banswara,abdulla pir,"it is a popular shrine of a bohra muslim saint.this is the dargah of abdul rasul, known as abdullah pir, situated in the southern part of the city. every year a large number of people, specially of the bohra community, take part in the &lsquo;urs&rsquo; at the dargah."
430,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/23.jpg,banswara,andeshwar parshwanathji,andeshwar parshwanathji is a famous jain temple located on a small hill in kushalgarh tehsil. the temple is home to rare shilalekhs from the 10th century. the place also houses two digamabara jain parshwanatha temples.
431,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/25.jpg,banswara,ram kund,"it is also known as &lsquo;phati khan&rsquo; because there is a deep cave under a hill. there is a pool of very cold water found through out the year. it is said that lord ram, during his exile came &amp; stayed here. it is a beautiful place surrounded by hills."
432,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/26.jpg,banswara,vithala deo temple,"barely a few kilometres from banswara lies the vithala deo temple. a beautiful red structure, this temple, dedicated to lord krishna."
433,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/27.JPG,banswara,diablab lake,on the banks of this beautiful lake stands the summer residence of the former rulers. a major part of the lake itself is covered with lotus flowers.
434,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/28.JPG,banswara,kagadi pikup weir,"located on ratlam road, 3 kilometres from the main city, is kagadi pikup weir. it is worth visiting for its enchanting fountains, gardens and water bodies. it overlooks the kagdi lake and is a part of the mahi bajaj sagar project."
435,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/29.JPG,banswara,mahi dam,"the mahi river, which flows through the region, has several islands at various distances. in fact, in some ancient writings, banswara finds mention as &lsquo;the city of hundred islands&rsquo;. various dams and canals have been built over the mahi river under the mahi bajaj sagar project."
436,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/30.jpg,banswara,paraheda,"paraheda, a famous shiva temple, is located in garhi tehsil. it was constructed by king mandlik in the 12th century and is approximately 22 kilometres from banswara."
437,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/31.jpg,banswara,raj mandir,"raj mandir, also known as the city palace, is a 16th century structure that sits atop a hill as if keeping an eye on the town below. it is built in the style typical of old rajput architecture. this palace still belongs to the royal family."
438,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/32.jpg,banswara,talwara temple,"this town is famous for the ancient temple of the sun, laxmi narayan temple, jain temple of sambharnath, lord amaliya ganesh, maha laxmi temple and dwarkadhish temple. a number of sompura sculpture artists can be seen carving stones on the roadside in talwara."
439,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/33.jpg,banswara,tripura sundari,"there is a temple of goddess tripura sundari known as tartai mata here, which has beautiful idol of black stone having 18 hands each carrying a symbol, while the goddess is seen riding a tiger. the exact date of construction of this temple is not known, it is said to have been built before samrat kanishka, who ruled here. it is one of the &lsquo;shakti peeths&rsquo; of the hindus"
440,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/294.jpg,banswara,madareshwar temple,this is a famous temple of lord shiva built inside a natural cave on top  of a hill towards the eastern part of the city .it provides a sensational view.
441,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/371.jpg,banswara,kalpa vriksha,standing elegantly near bai talab lake are the rare species of large kalpa virksha trees in a pair (raja - rani) which are said to fulfill the wishes of people.
442,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/372.jpg,banswara,samai mata bhandariya,"about 400 steps take you the temple of samai mata, perched on top of a hill. it is a beautiful picnic spot about 4kms from the city."
443,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/373.jpg,banswara,mangarh dham,"govind guru, was a popular saint of the bhils who made the mangarh hill a centre of faith. he awakened the bhil community and filled them with a sense of patriotism. the bhils were so inspired that they sacrificed their lives for freedom. later, 1500 gurubhakt bhils sacrificed their lives while fighting against the british army. it is therefore also known as jallianwala bagh of rajasthan."
444,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/374.jpg,banswara,cheech,this village is known for its famous 12th century old temple of &lsquo;lord brahma&rsquo;. which houses a statue of lord brahma of an average man&rsquo;s height
445,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/34.jpg,banswara,visit all twelve and a half swayambhoo shivalingas,"another popular name of banswara is &lsquo;little kashi&rsquo; or &lsquo;lodhikashi&rsquo;, due to the presence of 12 and a half swayambhoo shivalingas."
446,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/375.jpg,banswara,visit water falls,"during rainy season the near by natural surrounding water falls are worth to visit. kagdi fall (singpura) juha fall, kadeliya fall, bhuadara fall, jhulla fall &amp; cha-cha kota picknic spot is famous."
447,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/12.jpg,alwar,bala qila,"the bala qila (young fort) was built on the foundations of a 10th century mud fort and is a towering structure set atop a hill. strong fortifications, graceful marble columns and delicate latticed balconies make up the fort. bala qila can be entered through six gates, namely jai pol, suraj pol, laxman pol, chand pol, krishan pol and andheri gate."
